,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-06-15,83474,4274889,819653,12898,1962,417309,17573912,269,37959,1468769,103313,3723715,347703,157374,316922,438382,74938,270042,19614,16017,247494,30585214,1901469,790961,2116,686345,2449940,67109,633769,7897,957064,387534,395076,2086811,1305222,62511,223424,19367,204643,345052,253477
2021-06-16,84413,4309145,820988,12908,1986,419986,17644225,271,38394,1473453,103336,3745703,350376,158173,318692,439524,74997,271303,19789,16132,248132,30693475,1906811,792922,2122,693485,2452566,67663,636897,7927,958964,388250,397539,2091937,1309755,62541,225362,19686,207869,348034,254434
2021-06-17,85574,4353167,822474,12919,2014,423824,17719524,273,38955,1481584,103387,3770335,353119,159229,320607,441125,75170,272569,19993,16234,248894,30857943,1912705,796639,2135,702337,2455621,68677,642386,7967,962216,389024,400466,2099233,1316829,62582,227974,20056,211826,352133,255570
2021-06-18,86520,4390822,823809,12930,2047,427007,17791746,275,39449,1489571,103452,3792204,355112,160239,322539,442037,75313,273599,20193,16332,249641,31004255,1918271,799432,2138,710756,2458371,69296,645962,7997,964502,389715,403044,2108831,1323681,62627,230487,20352,214909,355684,256781
2021-06-19,87355,4415217,825142,12938,2072,430239,17850378,277,39760,1495747,103514,3812324,355171,160892,324389,443395,75400,274477,20371,16463,250301,31068610,1923529,801601,2138,718299,2461149,69686,647526,8024,966129,390395,404991,2118565,1328730,62674,232240,20676,216929,358685,257865
2021-06-20,88027,4437737,826450,12946,2095,432643,17888666,278,40137,1502421,103557,3831846,355927,161687,326324,444351,75461,274933,20473,16583,250568,31144498,1928673,803381,2138,725358,2463207,70099,649402,8043,967478,390994,406851,2127693,1333085,62713,234711,20955,219353,360974,259210
2021-06-21,88793,4463156,827834,12961,2116,434739,17919548,280,40562,1507442,103607,3847311,359578,162229,327665,444857,75517,275401,20561,16755,250987,31186335,1934276,804553,2138,732337,2465335,70501,652322,8073,968991,391567,408772,2130373,1338487,62752,236692,21246,223145,362985,260169
2021-06-22,89849,4493775,829332,12974,2141,436830,17985791,282,40927,1510481,103667,3864737,362189,162901,329147,445609,75600,276566,20688,16871,251576,31275713,1939340,805900,2139,739003,2468128,70758,655438,8151,970008,392277,410984,2134382,1342690,62795,238335,21533,225747,365954,261063
2021-06-23,90868,4527574,830730,12987,2166,439536,18052192,285,41298,1514941,103719,3883746,364821,163583,330742,446739,75671,277726,20876,16984,252164,31391141,1944876,807270,2139,745991,2471060,70940,657417,8190,971531,393010,413291,2140324,1347669,62832,240116,21844,228578,369137,261823
2021-06-24,92092,4565974,832159,13000,2197,443580,18134090,287,41824,1522090,103774,3907697,367350,164697,332776,448321,75811,279050,21103,17069,252954,31581084,1950347,809748,2144,753678,2474157,71653,661527,8243,974089,393781,416318,2145957,1354350,62875,242785,22246,232016,373335,263047
2021-06-25,92982,4594744,833470,13012,2222,446517,18199707,289,42214,1529111,103840,3926795,369601,165456,334588,449137,75937,280014,21244,17195,253722,31683452,1955981,811030,2144,760621,2476952,72033,663280,8267,976044,394479,418449,2152991,1360933,62920,244485,22536,234314,376097,263991
2021-06-26,93903,4620951,834928,13022,2252,449590,18263202,291,42522,1535232,103909,3946208,369883,166101,336376,450478,76108,281021,21414,17303,254428,31736292,1961272,812894,2144,767822,2480079,72458,664447,8297,977552,395171,420534,2161040,1366014,62970,245999,22859,236464,378939,264904
