,Philippines,Guatemala,Guyana,Malaysia,Honduras,Sri Lanka,Uruguay,Singapore,Suriname,Mexico,Costa Rica,China,Thailand,Pakistan,Bangladesh,Brunei,Japan,Argentina,Afghanistan,Venezuela,El Salvador,Colombia,Dominican Republic,India,Mongolia,Chile,Cuba,Laos,Peru,Panama,Paraguay,Indonesia,Bhutan,Nepal,Nicaragua,Bolivia,Ecuador,Brazil,Cambodia,Haiti,Belize
2020-01-22,0,0,0,0,0,0,0,0,0,0,0,548,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-23,0,0,0,0,0,0,0,1,0,0,0,643,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-24,0,0,0,0,0,0,0,3,0,0,0,920,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-25,0,0,0,3,0,0,0,3,0,0,0,1406,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-26,0,0,0,4,0,0,0,4,0,0,0,2075,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-01-27,0,0,0,4,0,1,0,5,0,0,0,2877,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-01-28,0,0,0,4,0,1,0,7,0,0,0,5509,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-01-29,0,0,0,7,0,1,0,7,0,0,0,6087,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-01-30,1,0,0,8,0,1,0,10,0,0,0,8141,14,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-01-31,1,0,0,8,0,1,0,13,0,0,0,9802,19,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-01,1,0,0,8,0,1,0,16,0,0,0,11891,19,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-02,2,0,0,8,0,1,0,18,0,0,0,16630,19,0,0,0,20,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-03,2,0,0,8,0,1,0,18,0,0,0,19716,19,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-04,2,0,0,10,0,1,0,24,0,0,0,23707,25,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-05,2,0,0,12,0,1,0,28,0,0,0,27440,25,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-06,2,0,0,12,0,1,0,28,0,0,0,30587,25,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-07,3,0,0,12,0,1,0,30,0,0,0,34110,25,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-08,3,0,0,16,0,1,0,33,0,0,0,36814,32,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-09,3,0,0,16,0,1,0,40,0,0,0,39829,32,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-10,3,0,0,18,0,1,0,45,0,0,0,42354,32,0,0,0,26,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-11,3,0,0,18,0,1,0,47,0,0,0,44386,33,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-12,3,0,0,18,0,1,0,50,0,0,0,44759,33,0,0,0,28,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-13,3,0,0,19,0,1,0,58,0,0,0,59895,33,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-14,3,0,0,19,0,1,0,67,0,0,0,66358,33,0,0,0,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-15,3,0,0,22,0,1,0,72,0,0,0,68413,33,0,0,0,54,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-16,3,0,0,22,0,1,0,75,0,0,0,70513,34,0,0,0,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-17,3,0,0,22,0,1,0,77,0,0,0,72434,35,0,0,0,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-18,3,0,0,22,0,1,0,81,0,0,0,74211,35,0,0,0,79,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-19,3,0,0,22,0,1,0,84,0,0,0,74619,35,0,0,0,85,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-20,3,0,0,22,0,1,0,84,0,0,0,75077,35,0,0,0,95,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-21,3,0,0,22,0,1,0,85,0,0,0,75550,35,0,0,0,112,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-22,3,0,0,22,0,1,0,85,0,0,0,77001,35,0,0,0,137,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-23,3,0,0,22,0,1,0,89,0,0,0,77022,35,0,0,0,149,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-24,3,0,0,22,0,1,0,89,0,0,0,77241,35,0,0,0,160,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-25,3,0,0,22,0,1,0,91,0,0,0,77754,37,2,0,0,173,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2020-02-26,3,0,0,22,0,1,0,93,0,0,0,78166,40,2,0,0,192,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2020-02-27,3,0,0,23,0,1,0,93,0,0,0,78600,40,2,0,0,218,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2020-02-28,3,0,0,23,0,1,0,93,0,1,0,78928,41,4,0,0,236,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2020-02-29,3,0,0,25,0,1,0,102,0,4,0,79356,42,4,0,0,245,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0
2020-03-01,3,0,0,29,0,1,0,106,0,5,0,79932,42,4,0,0,259,0,1,0,0,0,1,3,0,9,0,0,0,0,0,0,0,1,0,0,6,2,1,0,0
2020-03-02,3,0,0,29,0,1,0,108,0,5,0,80136,43,5,0,0,278,0,1,0,0,0,1,5,0,9,0,0,0,0,0,2,0,1,0,0,6,2,1,0,0
2020-03-03,3,0,0,36,0,1,0,110,0,5,0,80261,43,5,0,0,298,1,2,0,0,0,1,5,0,10,0,0,0,0,0,2,0,1,0,0,7,2,1,0,0
2020-03-04,3,0,0,50,0,1,0,110,0,5,0,80386,43,5,0,0,333,1,4,0,0,0,1,28,0,10,0,0,0,0,0,2,0,1,0,0,10,4,1,0,0
2020-03-05,3,0,0,50,0,1,0,117,0,5,0,80537,47,6,0,0,365,1,4,0,0,0,1,30,0,13,0,0,0,0,0,2,0,1,0,0,13,4,1,0,0
2020-03-06,5,0,0,83,0,1,0,130,0,6,1,80690,48,6,0,0,420,2,4,0,0,1,2,31,0,13,0,0,1,0,0,4,1,1,0,0,13,13,1,0,0
2020-03-07,6,0,0,93,0,1,0,138,0,6,1,80770,50,6,0,0,466,8,4,0,0,1,2,34,0,13,0,0,1,0,0,4,1,1,0,0,13,13,1,0,0
2020-03-08,10,0,0,99,0,1,0,150,0,7,5,80823,50,6,3,0,499,12,5,0,0,1,5,39,0,20,0,0,6,0,1,6,1,1,0,0,14,20,2,0,0
2020-03-09,20,0,0,117,0,1,0,150,0,7,9,80860,50,16,3,1,527,12,7,0,0,1,5,43,0,20,0,0,7,0,1,19,1,1,0,0,15,25,2,0,0
2020-03-10,33,0,0,129,0,1,0,160,0,7,9,80887,53,19,3,1,585,17,8,0,0,3,5,56,1,25,0,0,11,1,1,27,1,1,0,0,15,31,2,0,0
2020-03-11,49,0,0,149,2,2,0,178,0,8,13,80921,59,20,3,11,640,19,11,0,0,9,5,62,1,35,0,0,11,8,5,34,1,1,0,2,17,38,3,0,0
2020-03-12,52,0,1,149,2,2,0,178,0,12,22,80932,70,28,3,11,696,19,12,0,0,9,5,73,1,35,3,0,15,11,5,34,1,1,0,2,17,52,3,0,0
2020-03-13,64,0,1,197,2,6,4,200,0,26,23,80945,75,31,3,37,733,31,13,0,0,13,5,82,1,55,4,0,28,27,6,69,1,1,0,3,17,151,5,0,0
2020-03-14,111,1,1,238,2,10,6,212,1,41,26,80977,82,53,3,40,795,34,15,2,0,22,11,102,1,88,4,0,38,36,6,96,1,1,0,10,28,151,7,0,0
2020-03-15,140,1,4,428,3,18,8,226,1,53,27,81003,114,136,5,50,826,45,16,10,0,34,11,113,1,101,4,0,43,43,6,117,1,1,0,10,28,162,7,0,0
2020-03-16,142,2,4,566,6,28,29,243,1,82,35,81033,147,236,8,54,843,56,18,17,0,57,11,119,1,182,4,0,86,55,8,134,1,1,0,11,37,200,7,0,0
2020-03-17,187,6,7,673,8,44,50,266,1,93,41,81058,177,299,10,56,893,68,20,33,0,75,21,142,5,228,5,0,117,69,9,172,1,1,0,11,58,321,33,0,0
2020-03-18,202,6,7,790,9,51,79,313,1,118,50,81102,212,454,14,68,928,79,24,36,0,102,21,156,6,265,7,0,145,86,11,227,1,1,0,12,111,372,35,0,0
2020-03-19,217,9,7,900,12,60,94,345,1,164,69,81156,272,501,17,75,968,97,25,42,1,108,34,194,6,265,11,0,234,109,11,311,1,1,1,12,199,621,37,0,0
2020-03-20,230,12,7,1030,24,73,110,385,4,203,89,81250,322,730,20,78,1022,128,29,42,1,158,72,244,6,461,16,0,234,137,13,369,2,1,1,15,367,793,51,2,0
2020-03-21,307,17,7,1183,24,77,135,432,4,251,117,81305,411,776,25,83,1059,158,30,70,3,196,112,330,10,592,21,0,318,200,18,450,2,1,2,19,506,1021,53,2,0
2020-03-22,380,19,19,1306,26,82,158,455,5,316,134,81435,599,875,27,88,1104,266,34,70,3,231,202,396,10,687,35,0,363,313,22,514,2,1,2,24,789,1546,84,2,0
2020-03-23,462,20,20,1518,30,97,162,509,5,367,158,81498,721,972,33,91,1144,301,41,77,3,277,245,499,10,801,40,0,395,345,22,579,2,2,2,27,981,1924,87,6,1
2020-03-24,552,21,5,1624,30,102,189,558,7,405,177,81591,827,1063,39,104,1217,387,43,84,5,378,312,536,10,977,48,2,416,345,27,686,2,2,2,29,1082,2247,91,7,1
2020-03-25,636,24,5,1796,36,102,217,631,8,475,201,81661,934,1201,39,109,1314,387,76,91,9,470,392,657,10,1197,57,3,480,443,37,790,2,3,2,32,1173,2554,96,8,2
2020-03-26,707,25,5,2031,52,106,238,683,8,585,231,81782,1045,1373,44,114,1416,502,80,107,13,491,488,727,11,1361,67,6,580,558,41,893,2,3,2,43,1403,2985,96,8,2
2020-03-27,803,28,5,2161,68,106,274,732,8,717,263,81897,1136,1495,48,115,1530,589,91,107,13,539,581,887,11,1665,80,6,635,674,52,1046,3,4,2,61,1595,3417,99,8,2
2020-03-28,1075,34,8,2320,95,113,303,802,8,848,295,81999,1245,1597,48,120,1728,690,107,119,19,608,719,987,12,2015,119,8,671,786,56,1155,3,5,4,74,1823,3904,99,8,2
2020-03-29,1418,34,8,2470,110,117,309,844,8,993,314,82122,1388,1717,48,126,1907,745,118,119,24,702,859,1024,12,2245,139,8,852,901,59,1285,4,5,4,81,1924,4256,103,15,2
2020-03-30,1546,36,8,2626,139,122,320,879,8,1094,330,82198,1524,1938,49,127,2001,820,146,135,30,798,901,1251,12,2555,170,8,950,989,64,1414,4,5,4,97,1962,4579,107,15,3
2020-03-31,2084,38,12,2766,141,143,338,926,9,1215,347,82279,1651,2118,51,129,2255,1054,175,135,32,906,1109,1397,12,2844,186,9,1065,1181,65,1528,4,5,5,107,2240,5717,109,15,3
2020-04-01,2311,39,19,2908,172,146,350,1000,10,1378,375,82361,1771,2421,54,131,2535,1054,197,143,32,1065,1284,1998,14,3137,212,10,1323,1181,69,1677,4,5,5,115,2748,6836,109,16,3
2020-04-02,2633,47,19,3116,219,151,369,1049,10,1510,396,82432,1875,2686,56,133,2818,1133,240,146,41,1161,1380,2543,14,3510,233,10,1414,1317,77,1790,5,6,5,123,3163,8044,110,16,3
2020-04-03,3018,50,23,3333,222,159,386,1114,10,1688,416,82511,1978,2818,61,134,3154,1265,275,153,46,1267,1488,2567,14,3843,269,10,1595,1475,92,1986,5,6,5,132,3368,9056,114,18,4
2020-04-04,3094,61,23,3483,264,166,400,1189,10,1890,435,82543,2067,3157,70,135,3525,1451,300,155,56,1406,1488,3082,14,4355,288,10,1746,1673,96,2092,5,9,5,139,3465,10360,114,20,4
2020-04-05,3246,61,24,3662,268,176,406,1309,10,2143,454,82602,2169,3766,88,135,3876,1451,338,159,62,1485,1745,3588,14,4665,320,11,2281,1801,104,2273,5,9,6,157,3646,11130,114,21,5
2020-04-06,3660,70,31,3793,298,178,415,1375,10,2439,467,82665,2220,4035,123,135,4110,1554,368,165,69,1579,1828,4778,15,5009,350,12,2561,1988,113,2491,5,9,6,183,3747,12161,114,24,7
2020-04-07,3764,77,33,3963,305,185,424,1481,10,2785,483,82718,2258,4263,164,135,4485,1628,424,165,78,1780,1956,5311,15,5310,396,14,2954,2100,115,2738,5,9,6,194,3747,14034,115,25,7
2020-04-08,3870,87,37,4119,312,189,456,1623,10,3181,502,82809,2369,4489,218,135,5020,1715,445,167,93,2054,2111,5916,16,5740,457,15,4342,2249,119,2956,5,9,6,210,4450,16170,117,27,8
2020-04-09,4076,95,37,4228,343,190,473,1910,10,3441,539,82883,2423,4695,330,135,5614,1795,485,171,103,2223,2349,6725,16,6166,515,16,5256,2528,124,3293,5,9,7,264,4965,18092,119,30,9
2020-04-10,4195,126,37,4346,382,190,494,2108,10,3844,558,82941,2473,5011,424,136,6250,1975,532,171,117,2473,2620,7598,16,6695,564,16,5897,2752,129,3512,5,9,7,268,7161,19638,119,31,10
2020-04-11,4428,137,45,4530,392,198,501,2299,10,4219,577,83014,2518,5230,482,136,6951,1975,556,175,118,2709,2759,8446,16,7366,620,18,6848,2974,133,3842,5,9,8,275,7257,20727,120,33,13
2020-04-12,4648,155,45,4683,393,210,480,2532,10,4661,595,83134,2551,5496,621,136,7473,2142,608,181,125,2776,2967,9205,16,7652,669,19,7519,3234,134,4241,5,12,9,300,7466,22192,122,33,14
2020-04-13,4932,156,45,4817,397,217,483,2918,10,5014,612,83213,2579,5837,803,136,7773,2208,666,189,137,2852,3167,10453,17,7964,726,19,9784,3400,147,4557,5,14,9,330,7529,23430,122,40,18
2020-04-14,5223,167,47,4987,407,233,492,3252,10,5399,618,83306,2613,6383,1012,136,8277,2277,715,189,149,2979,3286,11487,30,8356,766,19,10303,3472,159,4839,5,16,9,354,7603,25262,122,40,18
2020-04-15,5453,180,55,5072,419,238,493,3699,10,5847,626,83356,2643,6919,1231,136,8835,2443,785,197,159,3105,3614,12322,30,8712,814,19,11475,3574,161,5136,5,16,9,397,7858,28320,122,41,18
2020-04-16,5660,196,55,5182,426,238,502,4427,10,6297,642,83403,2672,7025,1572,136,9398,2571,841,204,164,3233,3755,13430,31,9246,862,19,12491,3751,174,5516,5,16,9,441,8225,30425,122,41,18
2020-04-17,5878,214,63,5251,442,244,508,5050,10,6875,649,83760,2700,7638,1838,136,9958,2669,907,204,177,3439,4126,14352,31,9691,923,19,13489,4016,199,5923,5,30,9,465,8450,33682,122,43,18
2020-04-18,6087,235,63,5305,457,254,517,5992,10,7497,655,83787,2733,8348,2144,137,10548,2758,934,227,190,3621,4335,15722,31,10598,986,19,14420,4210,202,6248,5,31,9,493,9022,36658,122,44,18
2020-04-19,6259,257,65,5389,472,271,528,6588,10,8261,660,83805,2765,8418,2456,138,10914,2839,997,256,201,3792,4680,17615,32,10956,1035,19,15628,4273,206,6575,5,31,10,520,9468,38654,122,47,18
2020-04-20,6459,289,65,5425,477,304,535,8014,10,8772,662,83817,2792,9565,2948,138,11258,2941,1027,256,218,3977,4964,18539,33,11375,1087,19,16325,4467,208,6760,5,31,10,564,10128,40743,122,57,18
2020-04-21,6599,294,66,5482,494,310,543,9125,10,9501,669,83853,2811,10076,3382,138,11641,3031,1093,285,225,4149,5044,20080,34,11700,1137,19,17837,4658,208,7135,6,43,10,598,10398,43079,122,57,18
2020-04-22,6710,316,67,5532,510,330,549,10141,10,10544,681,83868,2826,11155,3772,138,12037,3144,1177,288,237,4356,5300,21370,35,12164,1189,19,19250,4821,213,7418,6,45,10,609,10850,45757,122,62,18
2020-04-23,6981,384,70,5603,519,368,557,11178,10,11633,686,83884,2839,11940,4186,138,12469,3435,1236,311,250,4561,5543,23077,36,12680,1235,19,20914,5166,213,7775,7,48,11,703,11183,50036,122,72,18
2020-04-24,7192,430,73,5691,591,420,563,12075,10,12872,687,83899,2907,12723,4689,138,12854,3607,1331,318,274,4881,5749,24530,37,13174,1285,19,21648,5338,223,8211,7,49,11,807,22719,54043,122,72,18
2020-04-25,7294,473,73,5742,627,460,596,12693,10,13842,693,83909,2907,13328,4998,138,13186,3780,1464,323,274,5142,5926,26283,37,14537,1337,19,25331,5538,228,8607,7,49,12,866,22719,59324,122,72,18
2020-04-26,7579,500,74,5780,627,523,606,13624,10,14677,695,83912,2922,13915,5416,138,13405,3892,1532,325,298,5379,6135,27890,38,15010,1369,19,27517,5779,228,8882,7,52,13,950,22719,63100,122,74,18
2020-04-27,7777,530,74,5820,661,588,620,14423,10,15529,697,83918,2931,14612,5913,138,13576,4003,1704,329,323,5597,6293,29451,38,15492,1389,19,28699,6021,228,9096,7,52,13,1014,23240,67446,122,76,18
2020-04-28,7958,530,74,5851,702,619,625,14951,10,16752,705,83940,2938,15525,6462,138,13860,4127,1830,329,345,5949,6416,31324,38,16044,1437,19,31190,6021,239,9511,7,54,13,1053,24258,73235,122,76,18
2020-04-29,8212,557,78,5945,738,649,630,15641,10,17799,713,83944,2947,16817,7103,138,14076,4285,1940,331,377,6207,6652,33062,38,16564,1467,19,33931,6378,239,9771,7,57,13,1110,24675,79685,122,76,18
2020-04-30,8488,599,82,6002,771,663,643,16169,10,19224,719,83956,2954,18114,7667,138,14284,4428,2127,333,395,6507,6972,34863,38,17702,1501,19,36976,6532,266,10118,7,57,14,1167,24934,87187,122,81,18
2020-05-01,8772,644,82,6071,804,690,648,17101,10,20739,725,83959,2960,19103,8238,138,14558,4532,2291,335,424,7006,7288,37257,38,18687,1537,19,40459,6720,333,10551,7,59,14,1229,26336,92202,122,85,18
2020-05-02,8928,688,82,6176,1010,705,652,17548,10,22088,733,83959,2966,20084,8790,138,14861,4681,2470,345,446,7285,7578,39699,39,21213,1611,19,42534,7090,370,10843,7,59,14,1470,27464,97100,122,85,18
2020-05-03,9223,703,82,6298,1055,718,655,18205,10,23471,739,83964,2969,20941,9455,138,15061,4783,2705,357,490,7668,7954,42505,39,22441,1649,19,45928,7090,396,11192,7,75,15,1594,29538,101826,122,88,18
2020-05-04,9485,730,92,6353,1178,751,657,18778,10,24905,742,83966,2987,22049,10143,138,15229,4887,2895,357,555,7973,8235,46437,40,23421,1668,19,47372,7197,415,11587,7,75,15,1681,31881,108620,122,100,18
2020-05-05,9684,763,93,6383,1270,771,670,19410,10,26025,755,83968,2988,24073,10929,138,15354,5020,3225,361,587,8613,8480,49400,41,24794,1685,19,51189,7523,431,12071,7,82,16,1802,31881,115455,122,101,18
2020-05-06,10004,798,93,6428,1461,797,673,20198,10,27634,761,83970,2989,24644,11719,139,15455,5208,3393,379,633,8959,8807,52987,41,25826,1703,19,54817,7731,440,12438,7,99,16,1886,31881,126611,122,101,18
2020-05-07,10343,832,93,6467,1685,824,684,20939,10,29616,765,83975,2992,26435,12425,141,15553,5371,3564,381,695,9456,9095,56351,41,27359,1729,19,58526,7868,462,12776,7,101,16,2081,30298,135773,122,129,18
2020-05-08,10463,900,94,6535,1771,835,694,21707,10,31522,773,83976,3000,28736,13134,141,15640,5611,3781,388,742,10051,9376,59695,42,28750,1741,19,61847,8070,563,13112,7,102,16,2266,28818,146894,122,146,18
2020-05-09,10610,967,94,6589,1830,847,702,22460,10,33460,780,83990,3004,30334,13770,141,15755,5776,4042,402,784,10495,9882,62808,42,32208,1754,19,65015,8282,689,13645,7,110,16,2437,29071,156061,122,151,18
2020-05-10,10794,1052,104,6656,1972,863,707,23336,10,35022,792,84010,3009,32081,14657,141,15824,6034,4403,414,889,11063,10347,67161,42,33855,1766,19,67307,8448,713,14032,7,110,16,2556,29559,162699,122,182,18
2020-05-11,11086,1114,109,6726,2100,869,711,23822,10,36327,801,84011,3015,34336,15691,141,15861,6278,4687,422,958,11613,10634,70768,42,35052,1783,19,68822,8616,724,14265,9,134,16,2831,29509,169594,122,209,18
2020-05-12,11350,1199,113,6742,2080,889,717,24671,10,38324,804,84018,3017,35298,16660,141,15948,6563,4968,423,998,12272,10900,74292,42,36710,1804,19,72059,8783,737,14749,11,217,25,2964,30419,178214,122,209,18
2020-05-13,11618,1342,113,6779,2255,915,719,25346,10,40186,815,84024,3017,35788,17822,141,15998,6879,5227,423,1037,12930,11196,78055,42,39370,1810,19,76306,8944,740,15438,15,250,25,3148,30486,190137,122,234,18
2020-05-14,11876,1518,113,6819,2318,925,724,26098,10,42595,830,84029,3018,38799,18863,141,16096,7134,5640,455,1112,13610,11320,81997,98,42029,1830,19,80604,9118,754,16006,20,249,25,3372,30502,203165,122,273,18
2020-05-15,12091,1643,116,6855,2460,935,732,26891,10,45032,843,84038,3025,38799,20065,141,16148,7479,6054,459,1210,14216,11739,85784,98,44531,1840,19,84495,9268,759,16496,21,267,25,3577,31467,220291,122,310,18
2020-05-16,12305,1763,117,6872,2565,960,733,27356,10,47144,853,84044,3025,40151,20995,141,16202,7805,6403,504,1265,14939,12110,90648,135,50016,1862,19,88541,9449,778,17025,21,291,25,3826,32763,233511,122,358,18
2020-05-17,12513,1763,117,6894,2646,981,734,28038,10,49219,863,84054,3028,42125,22268,141,16226,8068,6665,541,1338,15574,12314,95698,136,52369,1872,19,92273,9606,786,17514,21,295,25,4088,33182,241080,122,456,18
2020-05-18,12718,1912,124,6941,2798,992,737,28343,11,51633,866,84063,3031,43966,23870,141,16259,8371,7073,618,1413,16295,12725,100328,140,54647,1881,19,94933,9726,788,18010,21,375,25,4263,33582,255368,122,533,18
2020-05-19,12942,2133,125,6978,2955,1027,738,28794,11,54346,882,84063,3033,45898,25121,141,16287,8809,7654,749,1498,16935,13223,106475,140,58167,1887,19,99483,9867,829,18496,21,402,254,4481,34151,271885,122,533,18
2020-05-20,13221,2265,125,7009,2955,1028,746,29364,11,56594,897,84063,3034,48091,26738,141,16321,9283,8146,824,1571,17687,13477,112028,140,62205,1900,19,104020,9977,833,19189,21,427,254,4919,34854,291579,122,596,18
2020-05-21,13434,2512,127,7059,3204,1055,749,29812,11,59567,903,84063,3037,50694,28511,141,16362,9931,8677,882,1640,18330,13657,118226,140,66169,1908,19,108769,10116,836,20162,21,457,279,5187,35306,310087,123,734,18
2020-05-22,13597,2743,127,7137,3477,1068,753,30426,11,62527,911,84081,3037,52437,30205,141,16385,10649,9219,944,1725,19131,13989,124794,141,70445,1916,19,111698,10267,838,20796,21,516,279,5579,35828,330890,123,812,18
2020-05-23,13777,3054,127,7185,3477,1089,764,31068,11,65856,918,84084,3040,54601,32078,141,16410,11353,10001,1010,1819,20177,14422,131423,141,80287,1931,19,115754,10577,850,21745,24,584,279,5915,36258,347398,124,865,18
2020-05-24,14035,3424,135,7245,3950,1141,769,31616,11,68620,930,84095,3040,56349,33610,141,16451,12076,10585,1121,1915,21175,14801,138536,141,83996,1941,19,119959,10926,862,22271,24,603,279,6263,36756,363211,124,865,18
2020-05-25,14319,3760,137,7417,4189,1182,787,31960,11,71105,951,84102,3042,57705,35585,141,16472,12628,11176,1177,1983,21981,15073,144950,141,88891,1947,19,123979,11183,865,22750,27,682,279,6660,37355,374898,124,958,18
2020-05-26,14669,3954,139,7604,4401,1319,789,32343,11,74560,956,84103,3045,59151,36751,141,16502,13228,11834,1211,2042,23003,15264,150793,141,92855,1963,19,129751,11447,877,23165,27,772,759,7136,37355,391222,124,1174,18
2020-05-27,15049,4145,139,7619,4640,1469,803,32876,12,78023,984,84106,3054,61227,38292,141,16528,13933,12459,1245,2109,24104,15723,158086,148,97183,1974,19,135905,11728,884,23851,28,886,759,7768,38103,411821,124,1320,18
2020-05-28,15588,4348,150,7629,4752,1530,811,33249,12,81400,1000,84106,3065,64028,40321,141,16598,14702,13039,1325,2194,25366,16068,165386,161,101837,1983,19,141779,12131,900,24538,31,1042,759,8387,38471,438238,124,1320,18
2020-05-29,16634,4607,150,7732,4752,1558,816,33860,12,84627,1022,84123,3076,66457,42844,141,16673,15419,13662,1370,2278,26688,16531,173491,179,105532,2005,19,148285,12531,917,25216,31,1212,759,8731,38571,465166,124,1584,18
2020-05-30,17224,4739,152,7762,5094,1620,821,34366,14,87512,1047,84128,3077,69496,44608,141,16716,16214,14528,1459,2395,28236,16908,181827,179,118720,2025,19,155671,13018,964,25773,33,1401,759,9592,38571,498440,125,1865,18
2020-05-31,18086,5087,153,7819,5202,1633,823,34884,23,90664,1056,84146,3081,72460,47153,141,16751,16851,15208,1510,2517,29383,17285,190609,179,123550,2045,19,164476,13463,986,26473,43,1572,759,9982,39098,514849,125,2124,18
2020-06-01,18638,5336,153,7857,5362,1643,825,35292,44,93435,1084,84154,3082,76398,49534,141,16787,17415,15753,1662,2582,30493,17572,198370,185,129020,2083,19,170039,13837,995,26940,43,1811,759,10531,39098,526447,125,2226,18
2020-06-02,18997,5586,153,7877,5527,1683,826,35836,54,97326,1105,84161,3083,80463,52445,141,16837,18319,16512,1819,2653,31833,17752,207191,185,132548,2092,19,178165,14095,1013,27549,47,2099,1118,10991,40414,555383,125,2226,18
2020-06-03,19748,5760,153,7970,5690,1749,828,36405,74,101238,1157,84160,3084,85264,55140,141,16867,19268,17270,1952,2705,33354,18040,216824,185,137490,2107,19,178914,14609,1070,28233,47,2300,1118,11638,40966,584016,125,2507,18
2020-06-04,20382,6154,153,8247,5880,1797,832,36922,82,105680,1194,84171,3101,89249,57563,141,16911,20197,18057,2087,2781,35120,18319,226713,186,142154,2119,19,183198,15044,1086,28818,47,2634,1118,12245,40966,614941,125,2640,18
