,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-06-07,2957,78560,12523,323,1,14413,461278,3,195,29150,4846,89216,3953,945,3634,20357,2260,8123,377,292,6259,328506,50533,12910,2,2788,223362,263,7155,186,20673,6387,9174,69572,20626,32,1306,289,1003,4114,2641
2021-06-08,2967,78763,12527,323,1,14413,461816,3,195,29150,4846,89420,3953,946,3635,20357,2261,8128,377,292,6259,328861,50601,12934,2,2810,223373,263,7155,186,20673,6390,9190,69572,20626,32,1306,290,1010,4114,2645
2021-06-09,2978,78964,12532,323,1,14422,462454,3,195,29157,4846,89613,3953,946,3635,20357,2262,8132,378,292,6259,329691,50642,12934,2,2824,223427,263,7155,186,20675,6393,9202,69670,20655,32,1306,290,1022,4125,2653
2021-06-10,2986,79163,12534,323,1,14429,462944,3,195,29199,4846,89739,3956,946,3636,20357,2264,8136,379,292,6259,330106,50684,12955,2,2852,223448,263,7155,186,20675,6395,9231,69670,20694,32,1306,290,1032,4126,2658
2021-06-11,2994,79382,12539,323,1,14432,463428,3,195,29238,4846,89993,3962,946,3637,20357,2266,8141,379,292,6259,330106,50742,12972,2,2870,223476,263,7155,186,20675,6396,9249,69670,20707,32,1306,290,1034,4138,2662
2021-06-12,3003,79604,12545,323,1,14441,463981,3,195,29291,4846,90160,3962,946,3637,20357,2268,8148,380,292,6259,330543,50795,12997,2,2898,223476,263,7198,186,20684,6398,9279,69672,20723,32,1312,291,1036,4138,2666
2021-06-13,3010,79633,12550,323,1,14460,463981,3,195,29315,4846,90291,3962,947,3638,20357,2269,8148,380,292,6259,330969,50830,13005,2,2909,223476,263,7198,186,20684,6400,9299,69708,20734,32,1312,292,1036,4138,2671
2021-06-14,3020,79796,12557,323,1,14468,464119,3,195,29355,4846,90535,3962,950,3639,20357,2271,8149,380,292,6259,331788,50890,13005,2,2936,223513,263,7210,186,20689,6401,9327,69782,20750,32,1315,294,1044,4146,2676
2021-06-15,3025,79932,12562,323,1,14468,464408,3,195,29357,4846,90608,3962,950,3640,20357,2273,8150,380,292,6259,331788,50945,13005,2,2938,223513,263,7210,186,20689,6404,9352,69782,20750,32,1315,294,1047,4146,2677
2021-06-16,3033,80098,12562,323,1,14468,464745,3,195,29362,4846,90608,3962,950,3641,20357,2275,8155,380,292,6259,331857,50990,13005,2,2956,223513,263,7210,186,20689,6406,9373,69833,20756,32,1315,294,1056,4146,2681
2021-06-17,3043,80368,12563,323,1,14489,464810,3,195,29362,4846,90707,3962,950,3641,20357,2277,8162,380,292,6259,331857,51015,13005,2,2978,223513,263,7211,186,20689,6408,9391,69833,20760,32,1315,295,1066,4146,2683
2021-06-18,3049,80630,12566,323,1,14489,465110,3,195,29363,4846,90856,3962,950,3642,20357,2279,8167,381,292,6259,331857,51063,13032,2,2994,223513,263,7211,186,20697,6409,9410,69833,20781,32,1315,295,1066,4146,2686
2021-06-19,3050,80770,12566,323,1,14489,465196,3,195,29403,4846,90911,3962,950,3642,20357,2279,8167,381,292,6259,331857,51073,13032,2,3011,223513,263,7211,186,20697,6409,9424,69870,20783,32,1315,295,1071,4146,2689
2021-06-20,3057,80817,12567,323,1,14489,465196,3,195,29424,4846,90994,3962,951,3643,20357,2280,8167,381,292,6259,331857,51109,13032,2,3027,223513,263,7211,186,20697,6410,9434,69870,20783,32,1315,296,1071,4146,2691
2021-06-21,3059,80819,12567,323,1,14489,465196,3,195,29432,4846,90994,3962,951,3644,20357,2280,8167,381,292,6259,331857,51123,13032,2,3027,223513,263,7211,186,20697,6411,9434,69870,20783,32,1315,296,1071,4146,2693
2021-06-22,3067,80858,12569,323,1,14489,465353,3,195,29432,4846,90998,3962,951,3644,20357,2281,8169,381,292,6259,331857,51158,13032,2,3027,223513,263,7211,186,20697,6412,9453,69900,20783,32,1315,296,1071,4146,2693
2021-06-23,3067,80874,12569,323,1,14489,465353,3,195,29443,4846,91014,3962,951,3645,20357,2281,8169,381,292,6259,331857,51176,13032,2,3027,223513,263,7211,186,20697,6413,9463,69950,20783,32,1315,296,1071,4146,2693
2021-06-24,3073,81009,12569,323,1,14489,465632,3,195,29449,4846,91014,3962,951,3646,20357,2281,8171,381,292,6259,331857,51219,13032,2,3032,223513,263,7211,186,20697,6415,9476,69950,20805,32,1315,296,1071,4146,2693
2021-06-25,3075,81117,12569,323,1,14489,465632,3,195,29466,4846,91044,3962,951,3646,20357,2281,8176,381,292,6259,331857,51242,13032,2,3032,223513,263,7211,186,20697,6417,9476,69950,20805,32,1315,296,1071,4146,2693
2021-06-26,3079,81117,12569,323,1,14489,465632,3,195,29488,4846,91044,3962,951,3646,20357,2282,8180,381,292,6259,331857,51261,13032,2,3038,223513,263,7211,186,20697,6418,9487,69950,20808,32,1315,296,1071,4146,2693
