,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-06-11,3052,81681,12695,323,1,15150,473793,3,214,29817,4846,92223,4183,1002,3652,20560,2289,8216,411,293,6361,351510,51377,13784,2,3162,225084,263,8488,186,21210,6421,9646,71349,21505,32,1536,328,1202,4460,2735
2021-06-12,3064,81963,12707,323,1,15223,474661,3,214,29893,4846,92521,4195,1005,3654,20576,2292,8227,413,293,6367,352866,51458,13853,2,3203,225229,263,8575,186,21245,6425,9693,71482,21570,32,1552,331,1214,4474,2742
2021-06-13,3075,82150,12719,323,1,15278,475048,3,215,29965,4846,92785,4203,1009,3656,20576,2296,8234,414,293,6367,354416,51543,13898,2,3238,225355,263,8623,186,21262,6429,9739,71657,21620,32,1566,334,1224,4488,2750
2021-06-14,3088,82433,12734,323,1,15327,475599,3,217,30022,4846,93117,4220,1015,3658,20576,2300,8239,416,293,6372,356406,51635,13963,2,3280,225482,263,8726,186,21288,6433,9787,71790,21668,32,1581,338,1238,4510,2758
2021-06-15,3100,82772,12746,323,1,15358,476579,3,218,30050,4846,93395,4243,1020,3660,20578,2304,8246,417,293,6381,357456,51739,14044,2,3305,225598,263,8856,186,21306,6438,9831,71922,21702,32,1591,343,1255,4525,2765
2021-06-16,3113,83130,12752,323,1,15422,477795,3,220,30082,4846,93665,4256,1023,3661,20587,2308,8257,419,293,6388,358585,51827,14099,2,3348,225731,263,8934,186,21341,6442,9881,72144,21772,32,1602,346,1273,4533,2774
2021-06-17,3126,83492,12762,323,1,15493,478800,3,221,30154,4846,93939,4269,1027,3663,20610,2311,8269,421,293,6393,359535,51904,14167,2,3388,225925,263,9020,186,21370,6446,9936,72234,21845,32,1609,350,1290,4549,2781
2021-06-18,3137,83848,12771,323,1,15537,479702,3,221,30222,4846,94237,4281,1030,3665,20623,2314,8280,423,293,6396,360756,51975,14242,2,3428,226077,263,9088,186,21401,6450,9975,72325,21915,32,1617,354,1308,4565,2788
2021-06-19,3148,84139,12778,323,1,15579,480614,3,221,30296,4846,94561,4295,1036,3667,20648,2317,8289,426,293,6398,362116,52051,14297,2,3472,226196,263,9170,186,21425,6454,10025,72493,21994,32,1633,357,1324,4581,2795
2021-06-20,3158,84309,12787,323,1,15630,480884,3,222,30345,4846,94772,4300,1040,3669,20651,2320,8296,427,294,6398,362882,52117,14338,2,3506,226302,263,9227,186,21428,6457,10063,72618,22032,32,1642,361,1330,4589,2802
2021-06-21,3166,84527,12797,323,1,15654,481264,3,223,30389,4846,94996,4312,1044,3671,20664,2323,8303,428,294,6399,363572,52189,14419,2,3539,226413,263,9278,186,21446,6462,10097,72689,22052,32,1652,365,1344,4606,2808
2021-06-22,3179,84777,12809,323,1,15703,482112,3,225,30413,4846,95204,4327,1048,3673,20665,2327,8311,429,294,6401,364926,52276,14490,2,3568,226536,263,9352,186,21455,6467,10146,72895,22081,32,1662,368,1357,4614,2814
2021-06-23,3192,85003,12820,323,1,15747,483039,3,226,30455,4846,95407,4340,1052,3675,20677,2330,8323,431,294,6406,365490,52359,14549,2,3597,226673,263,9387,186,21480,6471,10198,73102,22137,32,1664,370,1371,4617,2820
2021-06-24,3204,85315,12828,323,1,15795,483940,3,227,30520,4846,95618,4350,1054,3677,20689,2333,8334,433,294,6409,366322,52435,14637,2,3632,226842,263,9458,186,21499,6474,10242,73140,22212,32,1669,374,1391,4625,2824
2021-06-25,3214,85593,12836,323,1,15854,484611,3,227,30579,4846,95844,4368,1056,3679,20705,2336,8344,435,294,6409,367322,52507,14704,2,3661,226997,263,9514,186,21528,6478,10267,73150,22273,32,1677,376,1406,4633,2830
2021-06-26,3223,85758,12841,323,1,15889,485083,3,227,30644,4846,96015,4373,1058,3681,20722,2339,8354,437,294,6409,367543,52561,14743,2,3695,227134,263,9533,186,21536,6482,10299,73206,22328,32,1684,379,1414,4635,2833
