,Philippines,Guatemala,Guyana,Malaysia,Honduras,Sri Lanka,Uruguay,Singapore,Suriname,Mexico,Costa Rica,China,Thailand,Pakistan,Bangladesh,Brunei,Japan,Argentina,Afghanistan,Venezuela,El Salvador,Colombia,Dominican Republic,India,Mongolia,Chile,Cuba,Laos,Peru,Panama,Paraguay,Indonesia,Bhutan,Nepal,Nicaragua,Bolivia,Ecuador,Brazil,Cambodia,Haiti,Belize
2020-06-18,1116,449,12,121,343,11,24,26,7,19747,12,4638,58,3229,1343,3,935,948,550,28,82,1950,635,12573,0,3841,85,0,7461,475,13,2339,0,22,64,697,4087,47748,0,84,2
2020-06-19,1130,483,12,121,349,11,24,26,8,20394,12,4638,58,3382,1388,3,951,979,552,30,86,2045,647,12948,0,4093,85,0,7660,485,13,2373,0,22,64,715,4156,48954,0,87,2
2020-06-20,1150,514,12,121,358,11,25,26,8,20781,12,4639,58,3501,1425,3,955,992,573,33,93,2126,655,13254,0,4295,85,0,7861,493,13,2429,0,22,64,740,4156,49976,0,88,2
2020-06-21,1169,531,12,121,363,11,25,26,8,21825,12,4639,58,3590,1464,3,955,1011,585,33,98,2237,662,13699,0,4479,85,0,8045,501,13,2465,0,23,64,773,4223,50591,0,88,2
2020-06-22,1177,547,12,121,395,11,25,26,8,22584,12,4639,58,3695,1502,3,955,1043,597,35,107,2310,669,14011,0,4502,85,0,8223,521,13,2500,0,23,64,820,4223,51271,0,88,2
2020-06-23,1186,582,12,121,405,11,25,26,9,23377,12,4640,58,3755,1545,3,965,1078,617,35,113,2404,675,14476,0,4505,85,0,8404,536,13,2535,0,24,74,846,4274,52645,0,89,2
2020-06-24,1204,601,12,121,417,11,26,26,10,24324,12,4640,58,3903,1582,3,967,1116,638,38,119,2491,691,14894,0,4731,85,0,8586,547,13,2573,0,24,74,876,4274,53830,0,92,2
2020-06-25,1212,623,12,121,426,11,26,26,10,25060,12,4641,58,3962,1621,3,971,1150,674,39,126,2654,698,15301,0,4903,85,0,8761,564,13,2620,0,26,74,913,4343,54971,0,96,2
2020-06-26,1224,672,12,121,471,11,26,26,10,25779,12,4641,58,4035,1661,3,971,1184,682,41,133,2811,712,15685,0,5068,85,0,8939,575,13,2683,0,27,74,934,4406,55961,0,98,2
2020-06-27,1236,706,12,121,479,11,26,26,11,26381,14,4641,58,4118,1695,3,971,1207,716,42,143,2939,718,16095,0,5347,86,0,9135,592,15,2720,0,28,74,970,4424,57070,0,100,2
2020-06-28,1244,727,12,121,479,11,27,26,11,26648,15,4641,58,4167,1738,3,972,1232,728,44,152,3178,726,16475,0,5509,86,0,9317,604,15,2754,0,28,74,1014,4429,57622,0,100,2
2020-06-29,1255,746,12,121,485,11,27,26,13,27121,15,4641,58,4304,1783,3,972,1280,740,48,164,3274,733,16893,0,5575,86,0,9504,620,16,2805,0,29,74,1071,4502,58314,0,105,2
2020-06-30,1266,773,12,121,497,11,27,26,13,27769,16,4641,58,4395,1847,3,972,1307,752,51,174,3334,747,17400,0,5688,86,0,9677,631,17,2876,0,29,83,1123,4527,59594,0,105,2
2020-07-01,1270,817,13,121,542,11,28,26,13,28510,17,4641,58,4473,1888,3,976,1351,780,54,182,3470,754,17834,0,5753,86,0,9860,645,19,2934,0,30,83,1201,4576,60632,0,107,2
2020-07-02,1274,843,14,121,591,11,28,26,13,29189,18,4641,58,4551,1926,3,977,1385,809,57,191,3641,765,18213,0,5920,86,0,10045,667,19,2987,0,31,83,1271,4639,61884,0,110,2
2020-07-03,1280,880,14,121,605,11,28,26,13,29843,18,4641,58,4551,1968,3,977,1437,821,59,202,3777,775,18655,0,6051,86,0,10226,698,19,3036,0,32,83,1320,4700,63174,0,110,2
2020-07-04,1290,920,14,121,629,11,28,26,14,30366,18,4641,58,4619,1997,3,977,1481,828,62,210,3942,786,19268,0,6192,86,0,10412,720,20,3089,0,34,83,1378,4769,64265,0,113,2
2020-07-05,1297,947,15,121,639,11,28,26,14,30639,19,4641,58,4762,2052,3,977,1507,866,65,217,4064,794,19693,0,6308,86,0,10589,747,20,3171,0,34,83,1434,4781,64867,0,113,2
2020-07-06,1303,981,15,121,656,11,29,26,14,31119,23,4641,58,4839,2096,3,978,1582,900,68,223,4210,804,20159,0,6384,86,0,10772,770,20,3241,0,35,83,1476,4821,65487,0,113,2
2020-07-07,1309,1004,16,121,677,11,29,26,15,32014,23,4641,58,4922,2151,3,981,1644,922,71,229,4359,821,20642,0,6434,86,0,10952,799,20,3309,0,35,91,1530,4873,66741,0,117,2
2020-07-08,1314,1053,16,121,694,11,29,26,17,32796,25,4641,58,4983,2197,3,982,1694,939,75,235,4527,829,21129,0,6573,86,0,11133,819,20,3359,0,35,91,1577,4873,67964,0,123,2
2020-07-09,1314,1092,16,121,704,11,29,26,17,33526,25,4641,58,5058,2238,3,982,1720,959,80,243,4714,842,21604,0,6682,86,0,11314,839,20,3417,0,35,91,1638,4900,69184,0,123,2
2020-07-10,1360,1139,16,121,750,11,29,26,18,34191,26,4641,58,5123,2275,3,982,1774,973,83,249,4925,864,22123,0,6781,86,0,11500,863,20,3469,0,35,91,1702,4939,70398,0,135,2
2020-07-11,1372,1172,17,122,771,11,30,26,18,34730,28,4641,58,5197,2305,3,982,1810,996,85,254,5119,880,22673,0,6881,87,0,11682,893,21,3535,0,38,91,1754,5031,71469,0,139,2
2020-07-12,1534,1219,17,122,774,11,31,26,18,35006,30,4641,58,5266,2352,3,983,1845,1012,89,260,5307,897,23174,0,6979,87,0,11870,909,22,3606,0,38,91,1807,5047,72100,0,139,2
2020-07-13,1599,1244,17,122,789,11,31,26,18,35491,34,4641,58,5320,2391,3,984,1903,1040,93,267,5455,903,23727,0,7024,87,0,12054,932,25,3656,0,38,91,1866,5063,72833,0,141,2
2020-07-14,1603,1302,17,122,807,11,31,27,18,36327,37,4642,58,5386,2424,3,984,1968,1064,96,278,5625,910,24309,0,7069,87,0,12229,960,25,3710,0,38,99,1898,5130,74133,0,141,2
2020-07-15,1614,1350,18,122,825,11,31,27,18,36906,40,4644,58,5426,2457,3,984,2050,1096,100,286,5814,929,24914,0,7186,87,0,12417,982,25,3797,0,39,99,1942,5158,75366,0,143,2
2020-07-16,1643,1404,19,122,835,11,32,27,18,37574,42,4644,58,5426,2496,3,985,2112,1117,104,298,6029,941,25602,0,7290,87,0,12615,1000,27,3873,0,39,99,1984,5207,76688,0,145,2
2020-07-17,1660,1443,19,122,857,11,32,27,19,38310,47,4645,58,5522,2547,3,985,2178,1149,107,309,6288,942,26273,0,8347,87,0,12799,1038,28,3957,0,40,99,2049,5250,77851,0,146,2
2020-07-18,1773,1449,19,122,891,11,33,27,20,38888,54,4646,58,5568,2581,3,986,2220,1166,110,324,6516,971,26816,0,8445,87,0,12998,1071,29,4016,0,40,99,2106,5282,78772,0,146,2
2020-07-19,1831,1485,19,123,900,11,33,27,21,39184,62,4646,58,5599,2618,3,986,2260,1183,112,335,6736,981,27497,0,8503,87,0,13187,1096,31,4143,0,40,99,2151,5313,79488,0,146,2
2020-07-20,1835,1502,19,123,935,11,33,27,21,39485,66,4646,58,5639,2668,3,988,2373,1185,116,344,6929,993,28082,0,8633,87,0,13384,1127,33,4239,0,40,99,2218,5318,80120,0,146,2
2020-07-21,1837,1531,19,123,988,11,33,27,21,40400,68,4648,58,5677,2709,3,988,2490,1188,120,352,7166,999,28732,0,8677,87,0,13579,1159,35,4320,0,40,108,2273,5366,81487,0,151,2
2020-07-22,1843,1573,19,123,1006,11,34,27,21,41190,71,4648,58,5709,2751,3,990,2588,1192,124,363,7373,1005,29861,0,8722,87,0,13767,1180,36,4459,0,42,108,2328,5418,82771,0,154,2
2020-07-23,1871,1632,19,123,1011,11,34,27,23,41908,80,4649,58,5763,2801,3,992,2702,1213,129,372,7688,1006,30601,0,8838,87,0,17654,1209,36,4576,0,43,108,2407,5439,84082,0,154,2
2020-07-24,1879,1669,20,123,1061,11,34,27,23,42645,87,4650,58,5787,2836,3,994,2807,1227,134,379,7975,1036,31358,0,8914,87,0,17843,1250,38,4665,0,44,108,2473,5468,85238,0,156,2
2020-07-25,1897,1699,20,123,1098,11,34,27,23,43374,98,4652,58,5822,2874,3,996,2893,1249,138,390,8269,1055,32060,0,9020,87,0,17843,1275,40,4714,0,45,108,2535,5507,86449,0,157,2
2020-07-26,1932,1734,20,124,1116,11,34,27,23,43680,104,4652,58,5822,2928,3,998,2939,1261,142,400,8525,1063,32771,0,9112,87,0,17843,1294,41,4781,0,45,108,2583,5515,87004,0,157,2
2020-07-27,1945,1761,20,124,1166,11,35,27,24,44022,115,4656,58,5842,2965,3,998,3059,1271,146,408,8777,1083,33408,0,9187,87,0,18418,1322,43,4838,0,48,108,2647,5532,87618,0,158,2
2020-07-28,1947,1782,20,124,1214,11,35,27,24,44876,125,4657,58,5865,3000,3,1001,3179,1272,151,417,9074,1101,34193,0,9240,87,0,18612,1349,45,4901,0,49,116,2720,5584,88539,0,158,2
2020-07-29,1962,1835,20,124,1259,11,35,27,26,45361,133,4658,58,5892,3035,3,1001,3288,1273,156,430,9454,1123,34955,0,9278,87,0,18816,1374,46,4975,0,49,116,2808,5623,90134,0,159,2
2020-07-30,1983,1867,20,124,1312,11,35,27,26,46000,140,4659,58,5924,3083,3,1007,3441,1283,158,439,9810,1146,35718,0,9377,87,0,18816,1397,47,5058,0,52,116,2894,5657,91263,0,161,2
2020-07-31,2023,1924,20,125,1337,11,35,27,26,46688,150,4661,58,5951,3111,3,1008,3543,1284,164,448,10105,1160,36511,0,9457,87,0,19021,1421,49,5131,0,56,116,2977,5702,92475,0,161,2
2020-08-01,2039,1959,20,125,1368,11,35,27,26,47472,154,4667,58,5951,3132,3,1012,3596,1285,169,459,10330,1170,37364,0,9533,87,0,19021,1449,52,5193,0,56,116,3064,5736,93563,0,165,2
2020-08-02,2059,1995,21,125,1377,11,36,27,27,47746,162,4669,58,5976,3154,3,1013,3648,1286,174,467,10650,1178,38135,0,9608,87,0,19614,1471,52,5236,0,57,116,3153,5736,94104,0,165,2
2020-08-03,2104,2013,21,125,1384,11,36,27,27,48012,171,4672,58,5999,3184,3,1018,3813,1290,180,477,11017,1183,38938,0,9707,87,0,19811,1497,55,5302,0,57,116,3228,5767,94665,0,166,2
2020-08-04,2115,2037,22,125,1400,11,37,27,27,48869,181,4676,58,5999,3234,3,1023,3979,1290,187,486,11315,1213,39795,0,9745,88,0,20007,1522,59,5388,0,58,123,3320,5808,95819,0,166,2
2020-08-05,2123,2072,22,125,1423,11,37,27,27,49698,191,4677,58,6014,3267,3,1028,4106,1296,195,498,11624,1222,40699,0,9792,88,0,20228,1553,61,5452,0,60,123,3385,5847,97256,0,171,2
2020-08-06,2150,2119,22,125,1446,11,37,27,29,50517,200,4680,58,6035,3306,3,1034,4251,1301,202,513,11939,1246,41585,0,9889,88,0,20424,1574,66,5521,0,65,123,3465,5877,98493,0,171,2
