,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-06-11,58822,3504744,747940,12396,1186,304057,15133360,228,24940,1346736,97712,3303417,255808,140767,243821,377452,68100,240454,15186,12509,85154,26731375,1695952,701872,1602,508398,1946910,49318,476803,4225,863618,369704,303854,1959608,1176472,61600,162739,12113,26873,266269,220309
2021-06-12,58931,3520773,748573,12397,1186,305367,15174367,228,25269,1350712,97712,3314848,256781,141328,244153,378460,68100,241104,15239,12509,85192,26820955,1698708,705038,1633,511015,1948595,49318,480440,4225,865339,370098,305022,1963792,1178925,61614,163847,12163,26873,267760,220764
2021-06-13,59053,3536517,749383,12399,1186,306101,15219284,228,25514,1354753,97712,3325589,257792,141972,244493,379810,68100,241634,15293,12509,85254,26890014,1701673,708050,1658,513747,1950354,49318,484347,4225,866844,370511,305894,1967790,1181905,61631,165112,12208,26873,269208,221395
2021-06-14,59171,3552785,750135,12401,1186,306720,15261870,228,25771,1358530,97712,3336588,259194,142458,244848,380378,68100,242104,15320,12509,85327,26942302,1704692,710453,1669,515816,1952112,49318,487740,4225,867833,370921,306752,1970348,1183623,61650,165919,12261,26873,270129,221751
2021-06-15,59323,3569733,751002,12402,1186,307459,15323544,228,25982,1361969,97712,3347951,260340,143057,245245,380981,68117,242613,15349,12509,85420,26978475,1707557,712870,1676,517800,1953773,49318,491310,4225,868826,371332,307538,1973368,1185129,61662,167075,12318,26873,271396,222210
2021-06-16,59458,3585030,751709,12403,1186,308126,15360265,228,26242,1365323,97712,3359358,261752,143617,245595,381424,68117,243126,15386,12509,85483,27025053,1710372,714882,1702,519874,1955413,49318,494311,4225,869704,371742,308213,1975646,1187037,61675,168144,12371,26873,272311,222691
2021-06-17,59586,3600583,752531,12405,1186,308818,15404458,228,26537,1368890,97712,3372311,262976,143969,245960,382085,68117,243649,15434,12509,85578,27090813,1713406,717811,1735,522165,1957122,49318,496282,4225,871384,372165,309053,1978879,1188944,61693,169174,12421,26873,273370,223297
2021-06-18,59719,3612165,753244,12406,1186,309267,15445576,228,26739,1372086,97712,3381397,263656,144419,246322,382361,68144,244058,15461,12509,85654,27104595,1716097,719670,1749,524277,1958761,49318,498738,4225,872735,372560,309801,1981795,1190269,61705,169843,12461,26873,274467,223745
2021-06-19,59830,3625314,753882,12406,1186,309783,15480391,228,26852,1375534,97712,3391176,264459,144850,246651,382777,68155,244527,15499,12509,85706,27145344,1718677,721746,1764,526127,1960364,49318,501395,4225,873550,372943,310665,1985317,1191689,61715,170557,12509,26873,275351,224145
2021-06-20,59944,3639543,754627,12408,1186,309997,15535689,228,27040,1379110,97712,3401731,265051,145290,246972,384635,68155,244967,15538,12511,85765,27174046,1721513,723633,1787,528249,1962113,49318,504108,4225,874625,373362,311415,1988914,1193460,61734,171633,12552,26873,276120,224603
2021-06-21,60082,3658721,755451,12409,1186,310454,15586137,228,27281,1382508,97712,3412276,265978,145703,247386,386020,68155,245436,15572,12511,85844,27216383,1724346,725580,1812,530570,1963769,49318,508318,4225,875548,373770,312314,1991550,1195574,61746,172268,12607,26873,277349,225054
2021-06-22,60225,3673523,756337,12411,1186,310676,15627189,228,27473,1385891,97712,3422158,266725,146128,247752,386864,68155,245865,15608,12511,85921,27255826,1727228,727243,1826,532407,1965517,49318,511385,4225,876340,374207,312926,1995786,1197482,61760,173126,12648,26873,278159,225476
2021-06-23,60369,3687285,757094,12412,1186,311377,15667079,228,27639,1388877,97712,3431404,267997,146516,248109,387237,68170,246342,15641,12511,85989,27284746,1730071,729613,1843,534444,1967170,49318,514339,4225,877313,374618,313574,1999710,1199291,61772,174154,12693,26873,279281,225860
2021-06-24,60491,3698884,757882,12413,1186,311426,15708038,228,27789,1391958,97712,3440831,269093,146823,248472,387429,68176,246799,15664,12511,86066,27297829,1732914,731133,1856,535973,1968810,49318,515928,4225,878339,375018,314257,2002690,1200548,61784,174826,12740,26873,279919,226209
2021-06-25,60622,3710335,758639,12414,1186,311812,15746997,228,27868,1395045,97712,3450185,270494,147120,248811,387882,68176,247179,15670,12511,86151,27316738,1735559,733199,1862,537441,1970477,49318,518768,4225,879520,375432,314706,2005674,1201843,61795,175419,12778,26873,280586,226572
2021-06-26,60745,3722484,759410,12415,1186,311982,15781587,228,28062,1398701,97712,3461092,271291,147566,249118,388310,68176,247615,15707,12512,86214,27356647,1738172,735069,1887,539326,1972164,49318,522078,4225,881083,375845,315365,2009498,1204014,61809,176410,12822,26873,281605,226981
