,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-06-09,59889,3686695,752023,12406,1250,320489,16130696,240,31225,1368479,97835,3381573,299511,147896,245601,415291,70508,244216,15980,12513,86231,29073117,1701886,749734,2819,536590,1944528,58316,550128,4225,896571,369444,316205,2050139,1213664,61643,182609,12629,26873,287166,231521
2021-06-10,60157,3732338,753457,12409,1263,323452,16296308,241,32329,1375105,97848,3403968,304567,149404,246090,417813,70698,245297,16157,12513,86397,29419079,1706127,757733,2964,541848,1946314,59174,561010,4225,901769,369899,319021,2061978,1220237,61666,185974,12749,26873,291095,232993
2021-06-11,60427,3770659,754946,12411,1265,326380,16454216,242,33380,1381556,97853,3428262,310026,150907,246634,419981,70923,246400,16301,12515,86600,29798113,1709900,765079,3112,548224,1948039,59945,574313,4225,906195,370325,321631,2074791,1226622,61686,188665,12878,26873,295478,234420
2021-06-12,60611,3807334,755995,12413,1272,329539,16570012,243,34379,1388110,97860,3448768,314162,152119,247216,422516,71110,247459,16441,12515,86711,30129454,1713229,772120,3248,553118,1949815,60288,584124,4225,909926,370759,324336,2088627,1233099,61706,191829,12985,26873,299891,235697
2021-06-13,60852,3842857,757405,12416,1277,331904,16690431,244,35458,1395393,97874,3471516,319577,153627,247837,427372,71336,248460,16590,12516,86848,30406157,1717156,779602,3407,559488,1951648,60998,595197,4225,915212,371216,326567,2099899,1239660,61729,194296,13097,26873,303867,237502
2021-06-14,61104,3886772,758740,12419,1280,334838,16844302,245,36404,1401436,97887,3493666,325850,154998,248365,431349,71461,249322,16693,12519,87080,30647116,1721500,786254,3488,563782,1953496,61572,605617,4225,919486,371671,329483,2107973,1245307,61753,198226,13211,26873,306840,239391
2021-06-15,61408,3922996,760036,12421,1280,337329,17022043,246,37194,1406479,97888,3514478,330418,156503,248939,433431,71663,250248,16789,12519,87261,30835186,1725035,792473,3601,567982,1955261,61937,614667,4225,922880,372138,331806,2116568,1249707,61773,200941,13321,26873,310125,240660
2021-06-16,61705,3956736,761201,12423,1280,340035,17155560,247,38045,1412003,97888,3533249,335636,157749,249478,435308,71832,251237,16894,12519,87417,31040441,1728753,798082,3690,572161,1957019,62200,623488,4225,927097,372608,333968,2125590,1254392,61795,203713,13435,26873,313676,241876
2021-06-17,61963,3996710,762851,12426,1289,343670,17334065,248,39227,1418388,97910,3558767,340185,158908,250094,437775,72169,252345,17047,12519,87623,31389105,1732730,807550,3829,577566,1958857,63071,635308,4225,932290,373073,336387,2137253,1261576,61821,207190,13552,26873,317658,243547
2021-06-18,62196,4040483,764276,12428,1292,345436,17474336,249,40022,1424521,97910,3577336,344311,160143,250688,439327,72434,253216,17186,12522,87788,31598810,1736386,815047,3936,582185,1960583,63620,645594,4225,937188,373523,338479,2147252,1267252,61839,209612,13648,26873,320715,244751
2021-06-19,62394,4075929,765383,12429,1301,348455,17580287,250,40744,1429998,97910,3595652,347719,161093,251161,441184,72686,254076,17303,12522,87898,31832139,1739700,821922,4059,586554,1962292,63780,656588,4225,941319,373965,340978,2158773,1272859,61856,213548,13745,26873,323818,245868
2021-06-20,62616,4126113,766719,12433,1303,350820,17719750,251,42013,1436106,97924,3620128,352100,162264,251730,446866,72899,254957,17443,12527,88026,32150594,1743461,831312,4153,591183,1964147,64383,666922,4225,945228,374442,343128,2172040,1278138,61882,216081,13864,26873,326869,247541
2021-06-21,62948,4170505,767989,12436,1311,353130,17862077,252,42733,1442651,97940,3643405,357548,163552,252401,450361,73032,255880,17556,12530,88191,32409352,1747223,837055,4267,596647,1965913,64823,677285,4225,949401,374893,345888,2181306,1283871,61901,219288,14001,26873,330695,249019
2021-06-22,63196,4207257,769182,12439,1312,355676,18009448,252,43680,1447804,97950,3666358,361467,164839,252936,452873,73233,256814,17709,12532,88336,32641694,1751166,842667,4369,601080,1967767,65189,686808,4225,953907,375377,347797,2193696,1289860,61922,221547,14104,26873,333657,250197
2021-06-23,63441,4242636,770518,12441,1315,358356,18174392,253,44418,1452433,97951,3684656,366265,166004,253514,455575,73437,257613,17806,12535,88513,32852927,1754867,848122,4459,605252,1969522,65512,695367,4225,958241,375845,349879,2203344,1294634,61941,224341,14203,26873,336520,251249
2021-06-24,63665,4282604,771709,12443,1320,361279,18335593,254,45150,1459054,97960,3705050,370496,167333,254070,457030,73606,258639,17924,12537,88645,33110638,1758909,855240,4540,608923,1971252,65731,701830,4225,963454,376295,352371,2211534,1300880,61960,226484,14319,26873,340040,252354
2021-06-25,63898,4315886,773022,12445,1322,364006,18500072,254,45790,1464759,97960,3725210,375302,168510,254564,458919,73937,259548,17999,12537,88837,33371554,1762504,861383,4643,613313,1973033,66050,710700,4225,967105,376776,354536,2218942,1306449,61978,229227,14408,26873,342895,253572
2021-06-26,64144,4360069,774281,12448,1335,367668,18621348,255,46614,1471469,97974,3750254,378884,169759,255115,461745,74141,260491,18150,12542,88960,33583637,1766447,869503,4808,618451,1974853,66509,722538,4225,970987,377258,356989,2233292,1314640,62000,234215,14503,26873,346465,254800
