,Afghanistan,Argentina,Bangladesh,Belize,Bhutan,Bolivia,Brazil,Brunei,Cambodia,Chile,China,Colombia,Costa Rica,Cuba,Dominican Republic,Ecuador,El Salvador,Guatemala,Guyana,Haiti,Honduras,India,Indonesia,Japan,Laos,Malaysia,Mexico,Mongolia,Nepal,Nicaragua,Pakistan,Panama,Paraguay,Peru,Philippines,Singapore,Sri Lanka,Suriname,Thailand,Uruguay,Venezuela
2021-06-12,59552,3639195,751389,12403,1194,315013,15782585,228,28936,1365163,97745,3371057,278144,145905,245443,395799,69159,243412,15708,12509,85726,28082541,1704758,732681,2292,528114,1949080,53025,523288,4225,883345,370350,313126,2010137,1198741,61646,176101,12489,26873,279933,226477
2021-06-13,59712,3661414,752455,12406,1194,316461,15864596,228,29460,1370200,97747,3385721,280834,146897,245862,398234,69241,244130,15801,12509,85816,28248369,1708032,737853,2356,532260,1950869,53221,530085,4225,886483,370776,314726,2016853,1202930,61665,177776,12562,26873,282094,227610
2021-06-14,59882,3688051,753435,12408,1194,317876,15953042,228,29907,1375024,97752,3400411,284169,147708,246287,400215,69281,244708,15863,12509,85958,28379215,1711494,742231,2404,535662,1952665,53404,536454,4225,888779,371209,316315,2022353,1206272,61686,179991,12641,26873,283904,228396
2021-06-15,60077,3711947,754498,12409,1194,319286,16062979,228,30386,1379135,97752,3416182,286774,148588,246762,401336,69372,245401,15925,12509,86082,28473475,1714572,745942,2451,538611,1954347,53404,541945,4225,890710,371642,317656,2027974,1208855,61700,181758,12718,26873,285883,229161
2021-06-16,60262,3734227,755402,12410,1194,320658,16142266,228,30848,1383258,97752,3430740,289636,149401,247167,402267,69432,246144,15988,12509,86187,28585765,1717740,749493,2496,541639,1956025,53404,547411,4225,892525,372075,319081,2033010,1211620,61716,183567,12798,26873,287583,229812
2021-06-17,60439,3762456,756455,12413,1194,322271,16231802,228,31493,1388196,97756,3448074,291954,150215,247662,403643,69547,246847,16073,12509,86343,28750583,1721143,754292,2573,545034,1957782,53670,553747,4225,895640,372519,320746,2040277,1215618,61737,185428,12877,26873,290013,230721
2021-06-18,60623,3785890,757431,12414,1194,323244,16313724,228,31945,1392436,97756,3461145,294000,150937,248109,404459,69659,247466,16139,12510,86451,28834431,1724225,757937,2625,548128,1959459,53729,559079,4225,898367,372933,322046,2046142,1218594,61751,186589,12941,26873,292007,231458
2021-06-19,60769,3807268,758233,12414,1196,324642,16385423,228,32332,1396649,97756,3474171,295934,151605,248503,405511,69747,248074,16203,12510,86521,28945298,1727048,761783,2690,550977,1961090,53729,563911,4225,900219,373333,323431,2052693,1221691,61764,188217,13009,26873,293489,232137
2021-06-20,60929,3830349,759209,12417,1196,325857,16471570,228,32757,1401545,97759,3489936,298017,152342,248932,409187,69825,248720,16270,12513,86610,29063649,1730173,766102,2747,554483,1962887,53965,569856,4225,902680,373772,324699,2059753,1224993,61785,189881,13083,26873,295304,233040
2021-06-21,61120,3857198,760235,12419,1196,327005,16553157,228,33192,1406025,97759,3504535,300799,153087,249434,411484,69862,249328,16336,12514,86721,29178737,1733433,769908,2804,557993,1964581,54114,576270,4225,904632,374198,326154,2064690,1228433,61800,191602,13163,26873,297316,233957
2021-06-22,61304,3880692,761239,12421,1196,328273,16640987,228,33602,1410296,97760,3518943,302578,153850,249884,413034,69941,250026,16417,12514,86817,29300662,1736720,773242,2857,560911,1966363,54114,581864,4225,906841,374654,327286,2071574,1231816,61817,193039,13228,26873,299059,234601
2021-06-23,61491,3900601,762233,12422,1196,329814,16717937,228,33979,1414027,97760,3532706,305212,154481,250309,414296,70017,250616,16475,12515,86923,29392431,1739799,776815,2902,563613,1968066,54114,586233,4225,909197,375080,328453,2077584,1235037,61832,194704,13292,26873,300894,235241
2021-06-24,61665,3923696,763213,12423,1196,330885,16807385,228,34405,1418260,97760,3546454,307300,155111,250764,414972,70084,251335,16538,12515,87027,29483735,1742998,780447,2948,566057,1969749,54114,589849,4225,911498,375501,329916,2082426,1237569,61847,195950,13361,26873,302653,235925
2021-06-25,61844,3946972,764170,12424,1196,332131,16891320,228,34668,1422108,97760,3561150,310254,155735,251184,415901,70224,251973,16581,12515,87150,29591294,1746006,784071,2988,568735,1971459,54114,596078,4225,913412,375942,330986,2087760,1240301,61861,197258,13424,26873,304323,236586
2021-06-26,62019,3967278,765106,12425,1198,333361,16958302,228,35096,1427197,97760,3577395,312301,156502,251571,417476,70288,252630,16662,12517,87246,29709043,1748986,787934,3064,571997,1973201,54136,602434,4225,916158,376381,332322,2097053,1244341,61878,199852,13484,26873,306420,237355
