,Philippines,Guatemala,Guyana,Malaysia,Honduras,Sri Lanka,Uruguay,Singapore,Suriname,Mexico,Costa Rica,China,Thailand,Pakistan,Bangladesh,Brunei,Japan,Argentina,Afghanistan,Venezuela,El Salvador,Colombia,Dominican Republic,India,Mongolia,Chile,Cuba,Laos,Peru,Panama,Paraguay,Indonesia,Bhutan,Nepal,Nicaragua,Bolivia,Ecuador,Brazil,Cambodia,Haiti,Belize
2020-07-02,10673,3279,117,8437,2190,1827,828,39429,252,183757,1589,79665,3059,113623,66442,138,16615,24186,16041,2100,4115,43481,18141,379892,179,249247,2221,19,182097,16445,1108,26667,50,5320,1238,10358,28032,957692,131,1141,18
2020-07-03,11073,3315,117,8446,2250,1863,837,39769,267,189345,1657,79680,3066,113623,68048,138,16721,25224,17331,2100,4268,44606,18392,394227,183,253343,2224,19,185852,16945,1113,27568,50,6143,1238,10766,28391,984615,131,1286,19
2020-07-04,11453,3330,120,8461,2387,1885,840,40117,276,195724,1721,79706,3066,125094,70721,138,16832,25930,19164,2100,4434,45409,18602,409083,185,257451,2227,19,189621,17761,1134,28219,51,6415,1238,11272,28507,990731,131,1408,19
2020-07-05,11942,3382,120,8465,2490,1903,849,40441,292,199914,1745,79718,3071,131649,72625,138,16870,27597,19366,2100,4573,46643,18943,424433,188,261039,2229,19,193957,17986,1166,29105,53,6547,1238,11667,28722,1029045,131,1549,19
2020-07-06,12185,3429,120,8476,2585,1917,858,40717,315,204826,1776,79725,3072,134957,76149,138,17007,28531,20103,2100,4730,47961,19489,439934,194,264378,2234,19,197619,18036,1180,29919,53,6811,1238,11929,28872,1062542,131,1824,19
2020-07-07,12386,3575,125,8481,2637,1955,865,41002,405,209437,1810,79754,3074,140965,78102,138,17057,30095,20179,2100,4929,50370,19564,456831,195,268251,2240,19,200938,18726,1193,30785,55,7499,1993,12398,29071,1107012,131,2080,19
2020-07-08,12588,3718,125,8486,2721,1967,871,41323,434,214316,1929,79802,3074,145311,80838,138,17057,36502,20700,2100,5133,51861,20056,476378,197,271741,2242,19,204748,19469,1212,31585,55,7752,1993,12883,29071,1139844,131,2181,19
2020-07-09,12813,3797,125,8499,2779,1979,878,41645,456,219628,2023,79802,3085,149092,84544,138,17412,38313,20847,2544,5289,53634,20426,495513,197,274922,2244,19,207802,20437,1229,32651,55,7891,1993,13354,29184,1171447,131,2181,19
2020-07-10,13230,4024,134,8511,2850,1980,886,41780,481,225356,2110,79802,3087,153134,86406,138,17494,38984,20882,2671,5428,56272,20830,515386,200,278053,2249,19,210638,21426,1256,33529,55,8011,1993,13918,29577,1217361,131,2590,20
2020-07-11,14037,4073,148,8515,2901,1980,896,42026,495,229856,2220,79876,3088,156700,88034,138,17494,41408,21135,2671,5516,58800,20996,534618,202,281114,2254,19,214152,22170,1261,34719,57,8442,1993,14333,30107,1244088,133,2590,20
2020-07-12,16046,4214,154,8519,2957,1981,896,42285,495,234905,2239,79907,3088,161917,93614,138,17845,42694,21216,2671,5634,61186,21459,553471,203,283902,2258,19,217111,23039,1275,35638,76,8589,1993,14843,30283,1264843,133,2924,20
2020-07-13,20371,4321,155,8520,3123,1981,903,42541,526,240101,2304,79907,3090,170656,98317,138,18058,44173,21254,2671,5732,63451,22441,571460,204,286556,2268,19,221008,23919,1293,36689,76,10294,1993,15294,30369,1291251,133,3022,20
2020-07-14,20459,4453,156,8524,3287,1988,905,42737,543,245830,2441,79967,3091,172810,103227,138,18126,45467,21454,2671,5919,65809,23134,592032,207,289220,2275,19,223261,24667,1308,37636,78,10328,2282,15819,30484,1323425,133,3022,21
2020-07-15,20976,4624,156,8526,3379,2001,909,42988,573,252368,2551,80005,3092,178737,105523,138,18126,47298,22456,3050,6120,68806,23459,612768,209,292085,2277,19,226400,25417,1338,39050,78,11025,2282,16357,30641,1350098,133,3283,21
2020-07-16,21440,4807,156,8538,3420,2007,916,43256,581,257681,2673,80038,3095,178737,106963,138,18641,49120,22824,3255,6257,71736,23636,635757,211,295301,2285,19,230994,25842,1379,40345,78,11249,2282,16979,31260,1397531,133,3606,22
2020-07-17,21748,4989,156,8541,3565,2012,917,43577,600,264202,2818,80064,3096,198509,108725,138,18944,49780,23151,3852,6422,80637,24423,653751,211,296814,2300,19,233982,26520,1481,41834,78,11534,2282,17882,31404,1428520,133,3738,22
2020-07-18,22067,23365,163,8546,3661,2023,921,43833,610,271239,2902,80092,3096,204276,110098,138,19211,52607,23273,3972,6560,85836,24607,677423,213,299449,2304,19,238086,27494,1643,43268,78,11637,2282,18200,31757,1447408,133,3877,22
2020-07-19,22465,23365,163,8553,3801,2035,922,44086,627,254941,2966,80137,3096,205929,111642,138,19211,54105,23634,3972,6705,91793,25094,700087,213,301794,2308,19,241955,28482,1918,45401,82,11695,2282,18553,31901,1459072,136,3877,22
2020-07-20,23072,25539,163,8555,3905,2041,927,44371,656,263091,3019,80162,3096,208030,113556,138,19603,55913,23741,6844,6831,95804,25561,724578,213,303992,2308,19,245081,29164,2171,46977,83,11868,2282,18875,31955,1514300,136,3877,22
2020-07-21,23281,26685,163,8562,4144,2048,929,44584,705,267407,3194,80204,3105,210468,115397,138,20001,58598,23741,6983,6965,98840,25976,753050,213,306816,2321,19,248746,30075,2307,48466,83,12477,2492,19290,32725,1555339,140,4095,22
2020-07-22,23623,27756,165,8566,4315,2064,934,44795,739,270147,3322,80244,3105,213175,117202,138,20482,60531,23924,7471,7119,101613,26466,782607,214,309241,2326,19,252246,31122,2391,50255,83,12684,2492,19721,33125,1591975,142,4095,23
2020-07-23,24383,28856,176,8574,4448,2077,940,45015,774,275454,3448,80297,3107,219783,119208,138,20878,62815,24550,7752,7276,107951,26905,817209,217,311431,2339,19,255945,31828,2487,52164,83,12840,2492,20030,33455,1620313,142,4236,25
2020-07-24,24502,30150,178,8577,4607,2094,946,45172,804,283382,3505,80341,3107,236596,120976,138,21173,65447,24602,8127,7415,113864,27625,849432,218,313696,2341,19,259423,32704,2596,53945,85,12947,2492,20614,34544,1693214,142,4236,26
2020-07-25,25752,31045,180,8594,4713,2103,947,45352,853,288819,3640,80409,3109,237434,122090,138,21464,68022,24793,8795,7549,119667,27980,885573,218,316169,2345,19,259423,33428,2679,55354,85,13053,2492,20951,34544,1785359,143,4365,26
2020-07-26,26110,31612,181,8600,4922,2106,948,45521,890,295222,3736,80459,3109,237434,123882,138,21606,70518,25180,9746,7648,125037,28603,917568,218,318095,2349,19,267850,34131,2794,56655,85,13128,2492,21169,34896,1812913,143,4365,26
2020-07-27,26446,32455,181,8601,5039,2121,951,45692,925,303810,3824,80466,3111,241026,125683,138,21970,72575,25198,9959,7778,131161,30204,951166,222,319954,2351,19,272547,35086,2905,58173,86,13754,2492,21478,34896,1846641,147,4365,26
2020-07-28,26617,33494,181,8607,5103,2296,958,45893,965,308142,3920,80517,3111,242436,127414,138,22636,75083,25358,10195,7903,136690,32014,988029,225,322332,2352,19,276452,36181,3039,60539,86,13875,2492,21971,35283,1868749,147,4365,27
2020-07-29,26996,34488,185,8612,5281,2317,967,46098,1003,314538,4050,80594,3111,244883,130292,138,23351,77855,25389,10421,8071,142777,33947,1019735,225,324557,2353,19,280044,37316,3169,62138,86,14021,2492,22506,35572,1922802,147,4467,27
2020-07-30,65064,35629,185,8617,5443,2333,978,46308,1003,320100,4280,80680,3111,246131,132960,138,24024,80596,25471,10421,8206,148695,35302,1055348,225,326628,2355,19,283915,38218,3250,64292,88,14248,2492,23305,35824,1956807,164,4467,27
2020-07-31,65178,36816,185,8644,5554,2391,994,46491,1080,327115,4404,80787,3125,247177,135136,138,24774,83780,25509,10421,8362,154387,36470,1094374,230,328327,2355,19,283915,39166,3548,65907,89,14399,2492,23582,36044,2008854,164,4606,30
2020-08-01,65265,37873,185,8647,5694,2439,1004,46740,1161,334867,4531,80907,3135,247177,136253,138,25347,86499,25509,11129,8495,160708,37509,1145629,230,330507,2367,19,287127,40081,3786,67919,89,14492,2492,23968,36213,2037982,196,4606,30
2020-08-02,65557,38416,185,8664,5794,2514,1011,46926,1194,342527,4585,81018,3142,248577,136839,138,25748,89026,25510,11404,8634,167239,38244,1186203,230,332411,2369,19,294187,41038,3966,68975,89,14603,2492,24156,36213,2062876,196,4606,30
2020-08-03,65821,39346,185,8668,5854,2517,1023,47179,1227,353442,4689,81113,3142,249397,137905,138,26476,91302,25669,11622,8809,173727,38824,1230509,230,333976,2373,19,298091,42093,4249,70237,90,14961,2492,24510,59344,2098976,197,4832,30
2020-08-04,66049,40285,186,8684,5921,2524,1048,47454,1278,357444,6590,81234,3142,249397,139860,138,27187,94129,25669,11875,8954,180258,38824,1282215,244,336330,2382,19,302457,43330,4645,72050,93,15026,2913,25390,70985,2157484,202,4832,30
2020-08-05,66270,41199,189,8702,6116,2537,1065,47768,1327,361764,6851,81417,3144,254286,141750,138,28020,96948,25742,12146,9111,186317,40122,1328336,260,338291,2396,19,306430,44792,4839,73889,93,15156,2913,26437,71168,2190361,202,4832,31
2020-08-06,66837,42070,189,8713,6225,2541,1079,48031,1446,365311,7038,81592,3148,256058,143824,138,28858,99852,25840,12470,9236,192355,40539,1378105,260,340168,2409,19,310337,45658,4974,75645,96,15389,2913,27373,71318,2230542,214,4832,32
2020-08-07,66852,43135,189,8728,6355,2564,1095,48312,1505,370098,7266,81788,3148,258099,145584,138,30241,103297,25903,12470,9379,198495,41393,1427005,260,342168,2429,19,314332,46675,5123,77557,96,15814,2913,28139,71463,2272299,215,4893,32
2020-08-08,67117,44072,189,8775,6428,2576,1112,48583,1558,377125,7589,81969,3150,259604,146604,138,31248,108242,25960,13356,9515,204591,42538,1480884,260,344133,2442,19,319171,47484,5181,79306,96,16313,2913,28904,71605,2321537,217,4893,32
2020-08-09,67673,44598,189,8784,6597,2579,1125,48915,1635,384432,7730,82125,3151,260248,148370,138,32867,108242,25960,13356,9626,212688,43744,1535743,263,345826,2451,19,324020,48748,5222,80952,96,16353,2913,29808,78552,2356983,219,4982,32
2020-08-10,68159,45589,189,8803,6649,2593,1146,49609,1674,393160,7823,82247,3160,260764,150437,138,33450,108242,26228,16930,9720,221484,44910,1583489,263,347342,2460,19,324020,49510,5276,82236,96,16493,2913,30823,78608,2390830,219,4982,32
2020-08-11,68432,46442,189,8809,6805,2622,1157,50128,1712,397278,7971,82440,3163,261246,151972,138,34136,181389,26415,19706,9875,230427,45666,1639599,269,349541,2472,19,329404,50665,5326,83710,97,16664,2913,31753,78610,2449338,220,4982,32
2020-08-12,68997,47394,191,8817,6945,2638,1163,50520,1789,401182,8189,82633,3169,263193,153089,138,34969,187283,26694,21042,10056,239785,47095,1695982,269,351419,2504,19,341938,51597,5384,85798,97,16728,2913,32830,78887,2506228,223,5123,32
2020-08-13,70387,48305,202,8821,7032,2646,1180,50736,1830,406583,8412,82804,3169,264060,154871,138,36191,192434,26714,21385,10254,250494,47946,1751555,269,353131,2525,19,341938,52210,5516,87558,100,16837,2913,33720,78957,2521100,225,5123,32
2020-08-14,71405,49355,306,8828,7128,2658,1182,51049,1894,410479,8785,82956,3173,265215,156623,138,35498,199005,26714,21580,10455,261293,49539,1808936,272,355037,2547,19,354232,52886,5657,89618,102,17077,2913,34723,79176,2616981,225,5123,32
2020-08-15,72209,50183,310,8831,7255,2666,1194,51521,1990,418164,9010,83108,3193,265624,157635,138,39439,205697,27166,21747,10618,274420,51356,1862258,276,356951,2568,19,359781,53857,5841,91321,102,17201,2913,35638,79354,2622878,238,5235,35
2020-08-16,112586,50692,349,8859,7339,2670,1200,51953,2036,424298,9062,83200,3194,269087,158950,138,40560,211702,27166,22700,10807,287436,52905,1919842,276,358828,2620,19,365367,55001,6034,93103,102,17335,2913,36491,87022,2655017,238,5235,35
2020-08-17,112759,51530,349,8876,7450,2676,1205,52350,2138,430840,9233,83283,3194,269087,160591,139,41591,217850,27166,23575,10977,301525,54108,1977671,278,360385,2692,19,370717,55845,6210,94458,103,17495,2913,37471,87120,2699080,238,5235,38
2020-08-18,112861,52370,365,8902,7661,2755,1219,52533,2196,433809,9462,83408,3199,269989,162825,139,42965,223531,27166,24561,11179,312323,55504,2037816,281,362440,2794,19,374019,57191,6402,96306,103,17580,2913,38623,87183,2751246,251,5235,38
2020-08-19,113481,53362,381,8925,7867,2760,1228,52810,2227,438375,9660,83566,3199,272128,165738,139,43786,228725,27166,25416,11388,326298,56760,2096664,281,364285,2863,19,377453,58274,6582,98657,103,17700,2913,39965,87277,2801931,253,5337,38
2020-08-20,114114,54351,399,8932,8082,2765,1242,53119,2383,442782,9939,83663,3218,272804,168991,139,45110,233651,27681,26330,11558,339124,57734,2158946,283,366063,2894,19,380730,59174,6783,100674,108,17964,2913,41111,87660,2844318,253,5447,38
2020-08-21,114519,55314,433,8945,8271,2789,1249,53651,2498,448344,10159,83793,3219,273579,172615,139,46264,239806,28016,27306,11781,348940,59132,2222577,288,367897,2951,20,380730,59722,7007,102991,110,18214,2913,42141,87730,2855558,263,5447,43
2020-08-22,114921,56277,433,8949,8449,2798,1264,53920,2559,453104,10372,83924,3220,275317,175567,139,47418,245781,28016,28453,12021,359792,59949,2280566,288,369730,3006,20,380730,60528,7197,105198,112,18350,2913,43887,87889,2913966,263,5447,44
2020-08-23,131367,56778,490,8959,8532,2805,1276,54164,2688,458123,10518,83988,3221,276829,179091,139,48319,251400,28180,29966,12246,374024,60670,2338035,289,371179,3044,20,399357,61420,7417,107500,112,18631,2913,45396,94816,2947784,263,5624,44
2020-08-24,132042,57735,510,8965,8556,2811,1295,54587,2758,466209,12758,84058,3229,276829,182875,139,49089,256789,28360,31080,12492,384165,61558,2404585,289,372464,3079,20,399357,62185,7649,111060,117,18806,2913,47050,94878,2976256,263,5624,45
2020-08-25,132396,57891,523,8971,9124,2816,1309,54816,2818,469206,13073,84168,3229,278425,186756,139,50092,263202,28440,32015,12717,395463,62460,2458339,289,374463,3102,21,414577,62759,7883,112867,118,19119,2913,48875,95025,3032551,264,5624,48
2020-08-26,133460,58783,534,8978,9169,2819,1322,54971,2863,472197,13317,84251,3237,278939,190183,139,51407,268801,29042,32931,13046,407114,63478,2523771,291,376268,3159,21,414577,63595,8134,115409,118,19504,2913,50397,95097,3082447,264,5677,54
2020-08-27,133990,59641,616,8994,9586,2830,1333,55139,2893,475532,14471,84335,3237,279561,193458,139,52542,274458,29046,34147,13291,417781,64347,2583948,291,377922,3195,21,421877,63996,8348,118575,119,20073,2913,52521,95202,3122846,265,5743,54
2020-08-28,134474,60534,633,9030,10076,2842,1352,55337,2971,479770,14664,84419,3242,279937,196836,139,53691,280165,29059,34972,13570,429608,65285,2648998,291,379452,3222,21,429662,64602,8595,120900,120,20242,2913,54914,95311,3158783,265,5743,93
2020-08-29,135101,61163,636,9038,10156,2849,1364,55447,2991,484283,15737,84484,3242,280340,198863,139,54883,287220,29063,36175,13799,440562,66320,2713933,295,381183,3273,21,438017,65119,8854,122802,135,20555,2913,56749,95429,3202185,265,5743,115
2020-08-30,157403,61681,687,9048,10242,2860,1378,55586,3073,489724,15737,84546,3252,280547,201907,139,55700,294007,29089,37091,14013,450609,66776,2774801,295,382584,3327,21,446675,65747,9146,124185,140,20822,2913,58497,101620,3237615,265,5828,117
2020-08-31,157562,62068,718,9054,10396,2868,1409,55658,3140,496222,16056,84594,3274,280682,204887,139,56338,301195,29089,38112,14292,459460,68082,2839882,295,383879,3378,21,455457,66173,9421,125959,142,21410,2913,60408,101669,3268591,266,5828,173
2020-09-01,158012,62935,742,9075,10430,2879,1419,55749,3171,501722,16270,84652,3274,280970,208177,139,57503,308376,29231,39027,14570,469552,68736,2901908,296,385790,3395,21,471599,66974,9721,128057,142,22178,2913,62124,101723,3345240,266,5828,213
2020-09-02,158610,63688,779,9079,11147,2883,1433,55891,3272,504541,16512,84695,3277,281925,211016,139,58108,315530,29315,39912,14879,479567,69519,2970492,296,387683,3458,21,480177,67487,9981,129971,144,23290,2913,64074,101867,3387309,271,5870,240
2020-09-03,159475,64399,805,9083,11618,2883,1437,56028,3318,510626,17855,84737,3277,282268,213980,139,58200,322461,29390,40574,15119,489151,70871,3037151,296,389409,3474,21,480177,68198,10251,132055,150,24207,2913,65884,102051,3429435,272,5870,240
2020-09-04,160549,65029,805,9092,12347,2907,1446,56174,3366,514663,18053,84782,3277,282553,216191,139,60093,331621,29713,41249,15347,498221,70871,3107223,296,391248,3487,21,498523,68742,10523,134181,150,25561,2913,67844,102200,3464278,272,5870,271
2020-09-05,161668,65595,921,9113,13115,2918,1459,56267,3426,518844,18211,84837,3281,282553,217852,139,61099,340381,30082,42006,15587,507770,71901,3180865,296,392967,3570,21,498523,69223,10810,136401,150,27127,2913,69566,102304,3498999,272,5933,287
2020-09-06,184687,66131,954,9115,13418,2925,1459,56333,3494,524669,18211,84873,3281,286016,221275,139,61730,349132,30537,42006,15815,518229,72567,3250429,296,394399,3590,21,506422,69661,11133,138575,150,28941,2913,71489,102304,3522155,272,5933,287
2020-09-07,184906,66584,962,9124,13828,2926,1466,56408,3544,531334,19083,84900,3284,286157,224573,139,62190,357388,30557,43753,16137,529279,73228,3323950,296,395717,3642,21,522251,70247,11524,140652,151,30677,2913,73150,91242,3549201,273,5991,314
2020-09-08,185178,67462,1030,9136,14273,2935,1476,56461,3595,535141,19285,84932,3286,286506,227809,139,62936,366590,30715,44435,16462,541462,73795,3398844,296,397730,3700,21,522251,70751,11920,142958,153,32964,2913,75098,91242,3572421,273,5991,321
2020-09-09,185543,68308,1045,9143,15064,2946,1478,56492,3622,538514,19544,84957,3310,287658,230804,139,63734,382490,31048,45318,16786,552885,74305,3471783,298,399555,3727,21,536959,71419,12309,145200,155,33882,2913,77216,91242,3611632,273,5991,326
2020-09-10,186058,68927,1088,9167,15577,2955,1484,56558,3706,541804,20322,85005,3312,288206,233550,139,64489,390098,31129,46125,17106,569479,75034,3542663,298,401356,3779,21,536959,72203,12729,147510,155,35700,2913,79483,91242,3657701,274,5991,326
2020-09-11,186606,69703,1144,9181,16613,2969,1490,56607,3747,547088,20710,85025,3312,288536,236024,139,65244,400121,31154,46960,17433,582694,75747,3624196,298,403064,3844,21,544745,72858,13181,150217,158,36672,2913,81240,91242,3695158,274,6120,404
2020-09-12,187116,70403,1191,9189,17760,2983,1502,56699,3788,551113,20928,85054,3312,289429,238271,139,65934,409771,31234,47729,17874,592820,76531,3702595,298,404919,3878,21,559321,73476,13679,152458,159,37524,2913,82796,91242,3723206,274,6120,458
2020-09-13,207568,70927,1215,9196,17873,2996,1513,56764,3850,557381,20928,85086,3312,289806,240643,139,66524,419513,31638,48644,18397,599385,77182,3780107,300,406326,3930,21,559321,74107,14288,155010,161,38697,2913,84286,97063,3723206,274,6120,492
2020-09-14,207504,71352,1265,9203,18487,3005,1528,56802,3935,564053,21206,85101,3312,290261,243155,139,66901,428953,32073,49371,18924,606925,77790,3859399,301,407725,4040,22,566796,74782,14814,158405,161,39576,2913,85198,97063,3770138,274,6120,540
2020-09-15,207352,71983,1302,9209,18487,3016,1545,56884,3996,569546,21536,85129,3316,290760,245594,139,66901,438883,32098,50361,19450,607978,78387,3942360,301,409944,4119,22,573364,75592,15261,161065,175,40638,2913,86216,97063,3811505,274,6181,663
2020-09-16,207858,72562,1302,9235,19983,3021,1559,56955,4089,574203,21752,85155,3325,291169,247969,139,68110,448263,32503,51274,19960,610078,78891,4025079,301,411853,4131,22,580753,76787,15740,164101,175,41706,2913,87031,97063,3845464,274,6258,696
2020-09-17,208096,73260,1302,9250,20677,3043,1582,57039,4160,579145,22662,85181,3328,291683,250412,141,68827,456347,32505,52564,20392,615457,79363,4112551,302,413928,4230,22,594513,77881,16313,166686,175,42949,2913,87716,97063,3873934,274,6315,742
2020-09-18,208790,73748,1314,9264,21149,3060,1603,57071,4280,582109,23160,85204,3328,292044,252335,141,69468,467286,32576,54218,20825,615457,80179,4208431,302,415981,4249,22,594513,79093,16921,170774,182,43820,2913,88457,97063,3897539,274,6363,812
2020-09-19,209885,74497,1331,9315,21810,3070,1612,57142,4383,586154,23552,85226,3340,292303,254386,142,70051,478077,32576,55155,21247,627685,80820,4303043,302,418101,4284,22,594513,80190,17535,174350,190,45267,2913,89032,97063,3936893,274,6363,876
2020-09-20,229865,74859,1339,9355,22065,3088,1621,57181,4488,590459,23552,85239,3340,292869,256565,142,70604,488231,32576,56096,21561,633199,81668,4396399,302,419746,4412,22,607837,81365,18117,177327,192,46233,2913,89617,102852,3963446,274,6363,918
2020-09-21,230233,75172,1359,9395,22611,3100,1634,57241,4525,596317,25127,85257,3343,293159,258717,142,70970,508563,32576,56726,21782,640900,82274,4497867,302,421111,4462,22,607837,82320,18629,180797,194,47238,2913,90240,102852,3993432,274,6482,967
2020-09-22,230643,75869,1361,9563,23230,3118,1645,57262,4541,598953,25706,85275,3345,293916,260790,142,71214,517228,32576,57774,22113,640900,82741,4587613,302,423176,4506,22,607837,83318,19257,184298,195,48061,2913,90853,102852,4016831,274,6482,967
